p0,p1,p2,p3,p4,p5,size,objective,source,id,filename,speedup
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",256,80,128,SM,0.0026496666666666,bliss_seed_1234,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_01925.c,mmp_01925,1.2963894829538634
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",256,2048,4,SM,0.0027786666666666,bliss_seed_1234,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_01926.c,mmp_01926,1.2362044145873619
 ,#pragma clang loop(m2) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",96,128,64,SM,0.0035351666666666,bliss_seed_1234,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_01927.c,mmp_01927,0.9716656451841209
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(m2) pack array(B) allocate(malloc), ,8,8,80,SM,0.0055279999999999,bliss_seed_1234,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_01928.c,mmp_01928,0.6213820549927753
 ,#pragma clang loop(m2) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",32,128,80,SM,0.0035671666666666,bliss_seed_1234,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_01929.c,mmp_01929,0.9629491192823616
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(m2) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",8,16,20,SM,0.0085621666666666,bliss_seed_1234,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_01930.c,mmp_01930,0.4011835010608717
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(m2) pack array(B) allocate(malloc), ,64,2048,8,SM,0.0143661666666666,bliss_seed_1234,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_01931.c,mmp_01931,0.23910344907595504
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",256,2048,8,SM,0.0023498333333333,bliss_seed_1234,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_01908.c,mmp_01908,1.4618058018299378
 , , ,8,32,128,SM,0.0024341666666666,bliss_seed_1234,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_01933.c,mmp_01933,1.4111605614515963
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(m2) pack array(B) allocate(malloc), ,128,128,128,SM,0.0047338333333333,bliss_seed_1234,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_01934.c,mmp_01934,0.7256275745519891
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(m2) pack array(B) allocate(malloc), ,64,80,256,SM,0.0037868333333333,bliss_seed_1234,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_01935.c,mmp_01935,0.907090356938523
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",8,64,256,SM,0.0017438333333333,bliss_seed_1234,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_01936.c,mmp_01936,1.9697983369970749
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(m2) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",256,16,64,SM,0.004591,bliss_seed_1234,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_01937.c,mmp_01937,0.7482030058810718
#pragma clang loop(j2) pack array(A) allocate(malloc), ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",20,2048,50,SM,0.005113,bliss_seed_1234,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_01938.c,mmp_01938,0.6718169372188538
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(m2) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",20,2048,16,SM,0.0065181666666666,bliss_seed_1234,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_01939.c,mmp_01939,0.5269886726840424
 ,#pragma clang loop(m2) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",8,8,256,SM,0.003688,bliss_seed_1234,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_01940.c,mmp_01940,0.9313991323210413
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(m2) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",8,32,8,SM,0.0138993333333333,bliss_seed_1234,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_01941.c,mmp_01941,0.24713415511535386
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(m2) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",20,32,50,SM,0.005545,bliss_seed_1234,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_01942.c,mmp_01942,0.6194770063119929
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(m2) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",80,16,20,SM,0.0082324999999999,bliss_seed_1234,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_01943.c,mmp_01943,0.41724870938354597
 ,#pragma clang loop(m2) pack array(B) allocate(malloc), ,100,50,32,SM,0.0035475,bliss_seed_1234,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_01944.c,mmp_01944,0.9682875264270614
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(m2) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,2048,16,SM,0.0059521666666666,bliss_seed_1234,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_01945.c,mmp_01945,0.5771007756279292
 ,#pragma clang loop(m2) pack array(B) allocate(malloc), ,16,64,80,SM,0.0034423333333333,bliss_seed_1234,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_01946.c,mmp_01946,0.9978696620509442
 , , ,50,80,32,SM,0.0022886666666666,bliss_seed_1234,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_01947.c,mmp_01947,1.5008738712496796
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(m2) pack array(B) allocate(malloc), ,32,2048,128,SM,0.004398,bliss_seed_1234,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_01948.c,mmp_01948,0.7810368349249659
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,96,50,4,SM,0.0087541666666666,bliss_seed_1234,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_01949.c,mmp_01949,0.3923845787720164
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(m2) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",100,128,50,SM,0.0039448333333333,bliss_seed_1234,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_01950.c,mmp_01950,0.8707592209218883
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(m2) pack array(B) allocate(malloc), ,8,128,20,SM,0.0065023333333333,bliss_seed_1234,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_01951.c,mmp_01951,0.5282719023940151
 ,#pragma clang loop(m2) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",256,80,32,SM,0.00331,bliss_seed_1234,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_01952.c,mmp_01952,1.0377643504531722
 ,#pragma clang loop(m2) pack array(B) allocate(malloc), ,32,64,128,SM,0.0028191666666666,bliss_seed_1234,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_01953.c,mmp_01953,1.218445167011557
 ,#pragma clang loop(m2) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",96,20,80,SM,0.0045176666666666,bliss_seed_1234,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_01954.c,mmp_01954,0.7603482623773448
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(m2) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",64,8,256,SM,0.0049879999999999,bliss_seed_1234,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_01955.c,mmp_01955,0.6886527666399497
#pragma clang loop(j2) pack array(A) allocate(malloc), ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",80,100,16,SM,0.0037095,bliss_seed_1234,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_01956.c,mmp_01956,0.9260008087343308
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(m2) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",64,32,8,SM,0.0096088333333333,bliss_seed_1234,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_01957.c,mmp_01957,0.3574835654692743
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(m2) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",256,32,8,SM,0.0096366666666666,bliss_seed_1234,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_01958.c,mmp_01958,0.35645105499827295
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,32,128,128,SM,0.003382,bliss_seed_1234,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_01959.c,mmp_01959,1.0156712004730928
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",96,8,256,SM,0.0025946666666666,bliss_seed_1234,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_01960.c,mmp_01960,1.323869475847927
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(m2) pack array(B) allocate(malloc), ,50,128,8,SM,0.0174485,bliss_seed_1234,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_01961.c,mmp_01961,0.19686506003381382
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(m2) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",100,50,128,SM,0.0036305,bliss_seed_1234,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_01962.c,mmp_01962,0.9461506679520727
 , , ,80,50,256,SM,0.0021636666666666,bliss_seed_1234,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_01963.c,mmp_01963,1.587582806963537
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",50,16,80,SM,0.0026193333333333,bliss_seed_1234,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_01964.c,mmp_01964,1.3114023924662932
 ,#pragma clang loop(m2) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",32,8,32,SM,0.0030516666666666,bliss_seed_1234,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_01965.c,mmp_01965,1.1256144183506527
 ,#pragma clang loop(m2) pack array(B) allocate(malloc), ,4,80,16,SM,0.00374,bliss_seed_1234,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_01966.c,mmp_01966,0.9184491978609627
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,20,50,8,SM,0.0083205,bliss_seed_1234,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_01967.c,mmp_01967,0.41283576708130526
#pragma clang loop(j2) pack array(A) allocate(malloc), ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",256,32,100,SM,0.0024951666666666,bliss_seed_1234,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_01968.c,mmp_01968,1.3766615456549698
#pragma clang loop(j2) pack array(A) allocate(malloc), ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",8,8,128,SM,0.0075906666666666,bliss_seed_1234,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_01969.c,mmp_01969,0.4525294220973165
#pragma clang loop(j2) pack array(A) allocate(malloc), ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",96,32,128,SM,0.0024398333333333,bliss_seed_1234,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_01970.c,mmp_01970,1.407883052121066
 ,#pragma clang loop(m2) pack array(B) allocate(malloc), ,50,32,50,SM,0.0033908333333333,bliss_seed_1234,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_01971.c,mmp_01971,1.0130253133448122
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,32,80,80,SM,0.0028936666666666,bliss_seed_1234,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_01972.c,mmp_01972,1.187075221748674
 , , ,8,20,50,SM,0.0017876666666666,bliss_seed_1234,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_01973.c,mmp_01973,1.9214991609174688
#pragma clang loop(j2) pack array(A) allocate(malloc), ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",100,50,64,SM,0.0030503333333333,bliss_seed_1234,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_01974.c,mmp_01974,1.1261064364550446
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(m2) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",80,64,20,SM,0.0059805,bliss_seed_1234,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_01975.c,mmp_01975,0.5743666917481817
 , , ,96,100,128,SM,0.00172,bliss_seed_1234,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_01976.c,mmp_01976,1.9970930232558142
 , , ,96,100,80,SM,0.0022325,bliss_seed_1234,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_01977.c,mmp_01977,1.5386338185890258
 ,#pragma clang loop(m2) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",96,128,100,SM,0.003581,bliss_seed_1234,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_01978.c,mmp_01978,0.959229265568277
 ,#pragma clang loop(m2) pack array(B) allocate(malloc), ,80,2048,100,SM,0.0034755,bliss_seed_1234,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_01979.c,mmp_01979,0.9883470004315926
#pragma clang loop(j2) pack array(A) allocate(malloc), ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,128,100,SM,0.0060009999999999,bliss_seed_1234,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_01980.c,mmp_01980,0.5724045992334706
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(m2) pack array(B) allocate(malloc), ,32,128,32,SM,0.0048115,bliss_seed_1234,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_01981.c,mmp_01981,0.7139145796529149
#pragma clang loop(j2) pack array(A) allocate(malloc), ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",96,8,64,SM,0.0034304999999999,bliss_seed_1234,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_01982.c,mmp_01982,1.001311762133829
 ,#pragma clang loop(m2) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,64,8,SM,0.0080798333333333,bliss_seed_1234,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_01983.c,mmp_01983,0.4251325316116274
#pragma clang loop(j2) pack array(A) allocate(malloc), ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,16,128,SM,0.0028315,bliss_seed_1234,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_01984.c,mmp_01984,1.2131379127670847
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(m2) pack array(B) allocate(malloc), ,256,128,256,SM,0.0046548333333333,bliss_seed_1234,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_01985.c,mmp_01985,0.7379426402663951
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",96,128,128,SM,0.0026795,bliss_seed_1234,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_01986.c,mmp_01986,1.2819555887292406
 ,#pragma clang loop(m2) pack array(B) allocate(malloc), ,4,128,128,SM,0.0028175,bliss_seed_1234,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_01987.c,mmp_01987,1.2191659272404614
 , , ,64,16,256,SM,0.0025746666666666,bliss_seed_1234,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_01988.c,mmp_01988,1.334153288451614
 ,#pragma clang loop(m2) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",96,16,8,SM,0.0139496666666666,bliss_seed_1234,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_01989.c,mmp_01989,0.24624244306913068
 ,#pragma clang loop(m2) pack array(B) allocate(malloc), ,16,2048,32,SM,0.0034908333333333,bliss_seed_1234,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_01990.c,mmp_01990,0.9840057292910097
 , , ,256,8,64,SM,0.0024566666666666,bliss_seed_1234,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_01991.c,mmp_01991,1.398236092265981
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(m2) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",16,50,128,SM,0.0064513333333333,bliss_seed_1234,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_01992.c,mmp_01992,0.5324480727498219
 , , ,100,128,20,SM,0.0027493333333333,bliss_seed_1234,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_01993.c,mmp_01993,1.2493937924345448
 ,#pragma clang loop(m2) pack array(B) allocate(malloc), ,16,20,80,SM,0.0043781666666666,bliss_seed_1234,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_01994.c,mmp_01994,0.7845749743043251
#pragma clang loop(j2) pack array(A) allocate(malloc), ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",20,80,20,SM,0.0049445,bliss_seed_1234,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_01995.c,mmp_01995,0.6947112953787036
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",80,128,80,SM,0.0019183333333333,bliss_seed_1234,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_01996.c,mmp_01996,1.7906168549088062
 ,#pragma clang loop(m2) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",96,80,32,SM,0.0026938333333333,bliss_seed_1234,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_01997.c,mmp_01997,1.2751345666027505
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(m2) pack array(B) allocate(malloc), ,100,16,80,SM,0.0052215,bliss_seed_1234,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_01998.c,mmp_01998,0.6578569376615916
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(m2) pack array(B) allocate(malloc), ,256,2048,16,SM,0.0063091666666666,bliss_seed_1234,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_01999.c,mmp_01999,0.5444459120327624
#pragma clang loop(j2) pack array(A) allocate(malloc), ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",96,100,100,SM,0.002681,bliss_seed_1234,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_02000.c,mmp_02000,1.2812383439015294
 ,#pragma clang loop(m2) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",64,64,100,SM,0.0035383333333333,bliss_seed_1234,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_02001.c,mmp_02001,0.9707960433349127
#pragma clang loop(j2) pack array(A) allocate(malloc), ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",256,80,64,SM,0.0029541666666666,bliss_seed_1234,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_02002.c,mmp_02002,1.1627644569816906
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(m2) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",20,8,100,SM,0.0092071666666666,bliss_seed_1234,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_02003.c,mmp_02003,0.3730789421284172
 , , ,32,80,8,SM,0.0019773333333333,bliss_seed_1234,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_02004.c,mmp_02004,1.7371881321645606
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,100,20,50,SM,0.0043013333333333,bliss_seed_1234,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_02005.c,mmp_02005,0.7985895846249287
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,32,4,8,SM,0.0096701666666666,bliss_seed_1234,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_02006.c,mmp_02006,0.35521621481877497
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,96,32,20,SM,0.0036198333333333,bliss_seed_1234,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_02007.c,mmp_02007,0.9489387172521843
#pragma clang loop(j2) pack array(A) allocate(malloc), ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",96,80,8,SM,0.0044071666666666,bliss_seed_1234,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/heat3d/mmp_02008.c,mmp_02008,0.7794123208410662
