objective,p0,p1,p2,p3,p4,p5,p6,p7,p8
11.369908333333333,16,100,#pragma clang loop unrolling full,#pragma omp parallel for,32,8,200,none,sockets
17.939604999999997,256,800,#pragma clang loop unrolling full, ,128,96,200,none,sockets
11.35629,16,200,#pragma clang loop unrolling full,#pragma omp parallel for,128,96,20,none,sockets
11.400089999999999,16,100,#pragma clang loop unrolling full,#pragma omp parallel for,128,96,10,none,sockets
11.387625,16,400,#pragma clang loop unrolling full,#pragma omp parallel for,128,96,200,none,sockets
11.399788333333333,16,1600,#pragma clang loop unrolling full,#pragma omp parallel for,128,96,64,none,cores
11.365488333333333,16,400,#pragma clang loop unrolling full,#pragma omp parallel for,128,96,20,none,sockets
11.365546666666667,16,200,#pragma clang loop unrolling full,#pragma omp parallel for,32,96,20,none,cores
11.370546666666668,16,640,#pragma clang loop unrolling full,#pragma omp parallel for,128,96,20,none,sockets
11.384763333333332,16,200, ,#pragma omp parallel for,128,96,10,none,sockets
11.400068333333335,16,100,#pragma clang loop unrolling full, ,128,96,20,none,sockets
11.370428333333335,16,200,#pragma clang loop unrolling full,#pragma omp parallel for,16,96,20,disabled,cores
18.05265833333333,128,800,#pragma clang loop unrolling full,#pragma omp parallel for,128,96,20,none,sockets
11.758856666666667,16,200,#pragma clang loop unrolling full,#pragma omp parallel for,128,96,20,scatter,sockets
89.75943666666666,2,200,#pragma clang loop unrolling full,#pragma omp parallel for,128,96,20,none,sockets
11.990411666666667,16,200,#pragma clang loop unrolling full, ,128,96,20,none,sockets
11.903551666666667,16,200, ,#pragma omp parallel for,128,96,20,none,sockets
12.012653333333333,16,200,#pragma clang loop unrolling full,#pragma omp parallel for,128,96,20,none,cores
12.039079999999998,16,1280,#pragma clang loop unrolling full,#pragma omp parallel for,128,96,20,none,sockets
12.034193333333334,16,200,#pragma clang loop unrolling full,#pragma omp parallel for,128,64,20,none,sockets
11.98097,16,200,#pragma clang loop unrolling full,#pragma omp parallel for,128,256,20,none,sockets
11.773071666666667,16,200, ,#pragma omp parallel for,128,96,20,balanced,cores
12.004433333333333,16,200,#pragma clang loop unrolling full, ,128,32,20,none,sockets
12.068023333333334,16,200,#pragma clang loop unrolling full,#pragma omp parallel for,128,96,200,scatter,sockets
11.97454,16,200,#pragma clang loop unrolling full,#pragma omp parallel for,128,4,20,none,sockets
11.986761666666666,16,100,#pragma clang loop unrolling full,#pragma omp parallel for,128,96,20,none,sockets
12.024358333333334,16,200,#pragma clang loop unrolling full,#pragma omp parallel for,128,96,64,none,sockets
11.989026666666668,16,200,#pragma clang loop unrolling full,#pragma omp parallel for,128,128,20,none,sockets
26.626888333333337,48,200,#pragma clang loop unrolling full,#pragma omp parallel for,128,32,20,none,sockets
44.23985,4,200,#pragma clang loop unrolling full,#pragma omp parallel for,128,16,20,none,sockets
12.012188333333333,16,200,#pragma clang loop unrolling full,#pragma omp parallel for,8,96,20,none,sockets
25.50637833333333,48,200,#pragma clang loop unrolling full,#pragma omp parallel for,128,96,20,none,sockets
12.039161666666667,16,200,#pragma clang loop unrolling full,#pragma omp parallel for,128,96,128,none,sockets
26.704821666666664,48,200,#pragma clang loop unrolling full,#pragma omp parallel for,128,96,20,none,cores
12.015403333333332,16,200, , ,2,96,20,disabled,sockets
12.019800000000002,16,1600,#pragma clang loop unrolling full,#pragma omp parallel for,128,96,20,none,threads
12.008641666666668,16,1600,#pragma clang loop unrolling full, ,96,96,20,none,sockets
20.396228333333337,128,200,#pragma clang loop unrolling full,#pragma omp parallel for,128,96,20,none,sockets
12.011403333333334,16,200,#pragma clang loop unrolling full,#pragma omp parallel for,128,96,10,none,cores
26.38594,32,200,#pragma clang loop unrolling full,#pragma omp parallel for,256,96,20,none,sockets
11.995148333333333,16,200,#pragma clang loop unrolling full,#pragma omp parallel for,128,96,10,none,sockets
12.0065,16,400,#pragma clang loop unrolling full,#pragma omp parallel for,32,96,20,disabled,sockets
12.012588333333333,16,200,#pragma clang loop unrolling full, ,128,96,100,none,sockets
19.988548333333334,128,200,#pragma clang loop unrolling full,#pragma omp parallel for,128,2,20,none,sockets
89.46608166666665,2,1600,#pragma clang loop unrolling full,#pragma omp parallel for,128,96,20,none,cores
15.478248333333333,16,200,#pragma clang loop unrolling full,#pragma omp parallel for,128,96,20,compact,sockets
12.008510000000001,16,200,#pragma clang loop unrolling full, ,128,2,20,none,sockets
18.259805,256,200,#pragma clang loop unrolling full,#pragma omp parallel for,128,96,20,none,sockets
11.763353333333335,16,200,#pragma clang loop unrolling full,#pragma omp parallel for,128,96,20,balanced,sockets
11.99838,16,2000,#pragma clang loop unrolling full,#pragma omp parallel for,32,96,20,none,sockets
11.980278333333336,16,200,#pragma clang loop unrolling full,#pragma omp parallel for,2,256,200,none,sockets
12.01601,16,200,#pragma clang loop unrolling full,#pragma omp parallel for,64,96,20,none,cores
11.996630000000001,16,100,#pragma clang loop unrolling full,#pragma omp parallel for,128,96,20,none,threads
18.356583333333333,192,200,#pragma clang loop unrolling full,#pragma omp parallel for,128,96,20,none,cores
12.044714999999998,16,200,#pragma clang loop unrolling full,#pragma omp parallel for,128,96,40,none,sockets
11.977485,16,200,#pragma clang loop unrolling full,#pragma omp parallel for,8,96,20,explicit,sockets
30.105438333333336,32,200,#pragma clang loop unrolling full, ,128,96,20,none,sockets
22.33962,48,800,#pragma clang loop unrolling full,#pragma omp parallel for,128,2,20,none,sockets
