p0,p1,p2,p3,p4,p5,p6,p7,p8,objective,actually_measured,lookahead,model_name,acquisition_function
256,1000, ,#pragma omp parallel for,96,128,100,none,sockets,-18.94761,True,0,GaussianProcessRegressor(kernel=DotProduct(sigma_0=1) + WhiteKernel(noise_level=1)),ei
256,1600, ,#pragma omp parallel for,96,256,100,none,sockets,-18.79075166666667,True,0,GaussianProcessRegressor(kernel=DotProduct(sigma_0=1) + WhiteKernel(noise_level=1)),ei
256,200, ,#pragma omp parallel for,96,32,100,compact,sockets,-16.494805541235067,False,1,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
192,100,#pragma clang loop unrolling full,#pragma omp parallel for,96,32,100,compact,sockets,0.8948941282098942,False,1,"GaussianProcessRegressor(kernel=Matern(length_scale=1, nu=1.5))",ei
256,2000,#pragma clang loop unrolling full,#pragma omp parallel for,256,256,100,none,sockets,-3.1145487819759805,False,1,GaussianProcessRegressor(kernel=RBF(length_scale=1)),ei
256,1000, ,#pragma omp parallel for,96,128,100,balanced,sockets,1.8999024553466222,False,1,"GaussianProcessRegressor(kernel=Matern(length_scale=1, nu=1.5))",ei
256,1000, ,#pragma omp parallel for,96,128,100,scatter,sockets,-15.822509349629911,False,1,GaussianProcessRegressor(kernel=DotProduct(sigma_0=1) + WhiteKernel(noise_level=1)),ei
256,1000,#pragma clang loop unrolling full,#pragma omp parallel for,96,4,100,explicit,sockets,-14.31567960724439,False,1,GaussianProcessRegressor(kernel=DotProduct(sigma_0=1) + WhiteKernel(noise_level=1)),ei
256,1000,#pragma clang loop unrolling full,#pragma omp parallel for,2,16,100,explicit,sockets,-14.391473824178377,False,1,GaussianProcessRegressor(kernel=DotProduct(sigma_0=1) + WhiteKernel(noise_level=1)),ei
256,1000,#pragma clang loop unrolling full,#pragma omp parallel for,96,8,100,explicit,sockets,-19.476805000000002,True,0,GaussianProcessRegressor(kernel=DotProduct(sigma_0=1) + WhiteKernel(noise_level=1)),ei
256,1000, ,#pragma omp parallel for,96,128,100,scatter,sockets,-19.174143333333333,True,0,GaussianProcessRegressor(kernel=DotProduct(sigma_0=1) + WhiteKernel(noise_level=1)),ei
256,1000, ,#pragma omp parallel for,96,128,100,disabled,sockets,-19.116913333333333,True,0,GaussianProcessRegressor(kernel=DotProduct(sigma_0=1) + WhiteKernel(noise_level=1)),ei
256,1000, ,#pragma omp parallel for,96,2,100,compact,sockets,-19.008565,True,0,GaussianProcessRegressor(kernel=DotProduct(sigma_0=1) + WhiteKernel(noise_level=1)),ei
256,1000, ,#pragma omp parallel for,96,64,100,none,sockets,-18.37548666666667,True,0,GaussianProcessRegressor(kernel=DotProduct(sigma_0=1) + WhiteKernel(noise_level=1)),ei
256,1000, ,#pragma omp parallel for,96,96,100,none,sockets,-15.225633509666487,False,1,GaussianProcessRegressor(kernel=DotProduct(sigma_0=1) + WhiteKernel(noise_level=1)),ei
256,1000, ,#pragma omp parallel for,96,64,100,scatter,sockets,-15.248557522245454,False,1,GaussianProcessRegressor(kernel=DotProduct(sigma_0=1) + WhiteKernel(noise_level=1)),ei
256,1000, ,#pragma omp parallel for,96,96,100,compact,sockets,-15.235898488510156,False,1,GaussianProcessRegressor(kernel=DotProduct(sigma_0=1) + WhiteKernel(noise_level=1)),ei
256,1000, ,#pragma omp parallel for,96,128,100,compact,sockets,-15.233538646082296,False,1,GaussianProcessRegressor(kernel=DotProduct(sigma_0=1) + WhiteKernel(noise_level=1)),ei
256,1000, ,#pragma omp parallel for,96,4,100,none,sockets,-15.237298965699846,False,1,GaussianProcessRegressor(kernel=DotProduct(sigma_0=1) + WhiteKernel(noise_level=1)),ei
256,1000, ,#pragma omp parallel for,96,96,100,balanced,sockets,-15.2515626210165,False,1,GaussianProcessRegressor(kernel=DotProduct(sigma_0=1) + WhiteKernel(noise_level=1)),ei
256,1000, ,#pragma omp parallel for,96,96,100,compact,sockets,-15.235068306246049,False,1,GaussianProcessRegressor(kernel=DotProduct(sigma_0=1) + WhiteKernel(noise_level=1)),ei
256,1000,#pragma clang loop unrolling full,#pragma omp parallel for,96,16,100,none,sockets,-18.6877,True,0,GaussianProcessRegressor(kernel=DotProduct(sigma_0=1) + WhiteKernel(noise_level=1)),ei
256,100, ,#pragma omp parallel for,96,64,100,explicit,sockets,-19.369241666666667,True,0,GaussianProcessRegressor(kernel=DotProduct(sigma_0=1) + WhiteKernel(noise_level=1)),ei
256,1000, ,#pragma omp parallel for,96,32,100,none,sockets,-18.194205,True,0,GaussianProcessRegressor(kernel=DotProduct(sigma_0=1) + WhiteKernel(noise_level=1)),ei
256,800, ,#pragma omp parallel for,96,16,100,none,sockets,-18.888883333333332,True,0,GaussianProcessRegressor(kernel=DotProduct(sigma_0=1) + WhiteKernel(noise_level=1)),ei
256,100, ,#pragma omp parallel for,96,256,100,none,sockets,-18.981736666666666,True,0,GaussianProcessRegressor(kernel=DotProduct(sigma_0=1) + WhiteKernel(noise_level=1)),ei
256,1000, ,#pragma omp parallel for,96,128,100,compact,sockets,-15.504224086381,False,1,GaussianProcessRegressor(kernel=DotProduct(sigma_0=1) + WhiteKernel(noise_level=1)),ei
256,2000, ,#pragma omp parallel for,96,128,100,compact,sockets,-15.533786678120041,False,1,GaussianProcessRegressor(kernel=DotProduct(sigma_0=1) + WhiteKernel(noise_level=1)),ei
256,1000, ,#pragma omp parallel for,96,128,100,scatter,sockets,-15.513215632154841,False,1,GaussianProcessRegressor(kernel=DotProduct(sigma_0=1) + WhiteKernel(noise_level=1)),ei
256,1000, ,#pragma omp parallel for,96,128,100,none,sockets,-15.495570879964045,False,1,GaussianProcessRegressor(kernel=DotProduct(sigma_0=1) + WhiteKernel(noise_level=1)),ei
256,1000, ,#pragma omp parallel for,96,128,100,balanced,sockets,3.426613535307982,False,1,GaussianProcessRegressor(kernel=RBF(length_scale=1)),ei
256,1000, ,#pragma omp parallel for,96,96,100,none,sockets,-15.51250605175056,False,1,GaussianProcessRegressor(kernel=DotProduct(sigma_0=1) + WhiteKernel(noise_level=1)),ei
128,1000,#pragma clang loop unrolling full, ,256,128,200,explicit,sockets,-3.889091213551691,False,1,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
256,200, ,#pragma omp parallel for,96,96,100,explicit,sockets,-18.572613333333333,True,0,GaussianProcessRegressor(kernel=DotProduct(sigma_0=1) + WhiteKernel(noise_level=1)),ei
256,1000,#pragma clang loop unrolling full, ,256,128,100,explicit,sockets,-19.188623333333336,True,0,GaussianProcessRegressor(kernel=DotProduct(sigma_0=1) + WhiteKernel(noise_level=1)),ei
256,1000, ,#pragma omp parallel for,256,128,100,balanced,sockets,-19.229141666666667,True,0,GaussianProcessRegressor(kernel=DotProduct(sigma_0=1) + WhiteKernel(noise_level=1)),ei
256,1000, ,#pragma omp parallel for,256,128,100,explicit,sockets,-18.347421666666666,True,0,GaussianProcessRegressor(kernel=DotProduct(sigma_0=1) + WhiteKernel(noise_level=1)),ei
256,1000, ,#pragma omp parallel for,8,128,100,none,sockets,-18.798985000000002,True,0,GaussianProcessRegressor(kernel=DotProduct(sigma_0=1) + WhiteKernel(noise_level=1)),ei
256,2000, , ,256,128,200,none,threads,-18.757360563703386,False,1,"GaussianProcessRegressor(kernel=RationalQuadratic(alpha=1, length_scale=1))",ei
256,1000, ,#pragma omp parallel for,96,128,100,explicit,sockets,-15.168399873306775,False,1,GaussianProcessRegressor(kernel=DotProduct(sigma_0=1) + WhiteKernel(noise_level=1)),ei
256,1000, , ,96,128,100,explicit,sockets,-15.16778370556699,False,1,GaussianProcessRegressor(kernel=DotProduct(sigma_0=1) + WhiteKernel(noise_level=1)),ei
