p0,p1,p2,p3,p4,p5,p6,p7,p8,objective,predicted,elapsed_sec
48,200, ,#pragma omp parallel for,8,32,128,disabled,threads,1.112575,0.22699981170375583,6333.638546705246
32,100,#pragma clang loop unrolling full, ,256,4,160,disabled,sockets,1.60115,0.2278543792580287,6360.735551595688
32,100, , ,256,2,128,disabled,sockets,1.596375,0.22814092781227702,6387.846070289612
32,200,#pragma clang loop unrolling full, ,32,32,128,disabled,sockets,1.600665,0.22915457001210293,6415.133945465088
48,100,#pragma clang loop unrolling full,#pragma omp parallel for,96,8,200,disabled,sockets,1.09615,0.23136900970903784,6438.630582332611
32,200,#pragma clang loop unrolling full, ,64,64,10,scatter,sockets,1.483595,0.23164920366755742,6464.313458204269
32,200,#pragma clang loop unrolling full, ,256,8,160,compact,threads,1.16435,0.2319859205329255,6491.637386083603
32,200, ,#pragma omp parallel for,32,128,10,disabled,sockets,1.58043,0.2320879976082466,6519.515497207642
32,100, ,#pragma omp parallel for,256,256,64,explicit,threads,1.3875,0.2327531196476184,6546.352344989777
64,100,#pragma clang loop unrolling full,#pragma omp parallel for,32,256,200,disabled,cores,1.34652,0.2328911962873616,6572.641989469528
48,100,#pragma clang loop unrolling full, ,4,256,100,compact,sockets,1.1109550000000001,0.2331620409639219,6596.0426161289215
32,200,#pragma clang loop unrolling full, ,16,64,100,compact,threads,0.96199,0.23366760061738256,6618.018083333969
32,100,#pragma clang loop unrolling full, ,4,64,10,disabled,sockets,1.382825,0.23517314060111338,6646.115727901459
48,100, ,#pragma omp parallel for,96,32,10,compact,sockets,0.99619,0.2354678828959786,6668.518395423889
32,100,#pragma clang loop unrolling full,#pragma omp parallel for,8,2,100,balanced,sockets,0.89999,0.23661613079728588,6693.815541744232
48,100, ,#pragma omp parallel for,256,8,100,disabled,sockets,1.399845,0.23676524413132766,6719.834666013718
48,100,#pragma clang loop unrolling full,#pragma omp parallel for,96,4,10,explicit,sockets,1.23708,0.2375097905907908,6745.428771495819
32,100, ,#pragma omp parallel for,16,64,100,balanced,threads,1.1348099999999999,0.23752537895185044,6771.015840768814
32,200,#pragma clang loop unrolling full,#pragma omp parallel for,128,8,10,disabled,threads,1.39859,0.2379902584601431,6797.315943241119
32,100,#pragma clang loop unrolling full, ,16,32,200,compact,sockets,1.34668,0.23880206532288062,6822.931052684784
48,100, ,#pragma omp parallel for,96,16,10,compact,cores,0.954875,0.2394259254138278,6845.232102155685
32,100,#pragma clang loop unrolling full, ,64,4,10,balanced,sockets,1.599985,0.23968376745492415,6871.813532590866
32,200,#pragma clang loop unrolling full, ,4,96,10,disabled,sockets,1.541045,0.2413274426023076,6898.328366756439
48,100,#pragma clang loop unrolling full, ,32,32,10,disabled,threads,1.5388600000000001,0.24270340050684747,6925.0234961509705
32,200, ,#pragma omp parallel for,256,32,100,disabled,sockets,1.39812,0.24316068340399027,6951.0132892131805
64,200, , ,8,8,10,disabled,sockets,1.4638550000000001,0.2447183464346152,6977.544695138931
32,100, , ,4,256,128,disabled,threads,1.4372099999999999,0.24696695254169987,7003.613240480423
48,100,#pragma clang loop unrolling full,#pragma omp parallel for,64,64,100,balanced,cores,0.986555,0.2474812875371063,7027.0170731544495
48,100,#pragma clang loop unrolling full, ,96,2,160,disabled,threads,1.434335,0.24784379718696814,7053.026958942413
48,100, ,#pragma omp parallel for,256,2,100,compact,sockets,0.95594,0.24803141332997108,7075.533605098724
48,100, ,#pragma omp parallel for,256,4,128,disabled,sockets,1.402445,0.2495766428829453,7102.014862298965
32,200, , ,32,32,160,compact,cores,1.411555,0.25030240149797156,7127.522787094116
32,100,#pragma clang loop unrolling full, ,2,64,10,disabled,sockets,0.9013450000000001,0.2509395018254268,7150.087056398392
48,100,#pragma clang loop unrolling full,#pragma omp parallel for,32,2,10,disabled,sockets,0.887505,0.2515027296792709,7173.72750043869
32,100,#pragma clang loop unrolling full, ,96,64,200,explicit,sockets,1.59034,0.2525229207019579,7200.51677274704
32,100,#pragma clang loop unrolling full, ,256,32,160,disabled,sockets,1.542255,0.2535737777504681,7227.2130262851715
32,100, , ,64,256,100,compact,sockets,1.544445,0.25403366954905515,7253.426256418228
48,200,#pragma clang loop unrolling full,#pragma omp parallel for,64,4,40,compact,sockets,0.935735,0.25549896842608727,7275.837466239929
32,1000, , ,16,96,200,disabled,cores,1.3180649999999998,0.25573410244603184,7302.225903511047
32,200,#pragma clang loop unrolling full,#pragma omp parallel for,256,8,100,disabled,threads,1.533385,0.2580028366034608,7329.01308298111
32,200, , ,96,64,128,disabled,threads,1.54247,0.2584561322476509,7355.613014936447
32,100,#pragma clang loop unrolling full,#pragma omp parallel for,32,128,200,balanced,sockets,0.915875,0.25907929345038816,7380.662225008011
32,200,#pragma clang loop unrolling full,#pragma omp parallel for,96,128,20,disabled,threads,1.3817599999999999,0.2595705926350743,7406.320414543152
32,100,#pragma clang loop unrolling full,#pragma omp parallel for,64,8,100,disabled,sockets,1.28818,0.259938221864345,7431.722071647644
48,100, , ,64,96,64,disabled,cores,1.49927,0.26001479418894935,7458.031339406967
32,200,#pragma clang loop unrolling full,#pragma omp parallel for,96,32,200,disabled,sockets,1.3714849999999998,0.26263352362482273,7484.013067960739
48,100, ,#pragma omp parallel for,32,32,100,balanced,threads,0.90098,0.28093161996903077,7508.925963163376
32,100, ,#pragma omp parallel for,96,8,100,balanced,threads,0.94433,0.2812151372673441,7533.929503917694
48,200,#pragma clang loop unrolling full,#pragma omp parallel for,2,256,64,disabled,sockets,1.3008449999999998,0.2829004416500213,7559.847616195679
32,100, ,#pragma omp parallel for,96,4,64,disabled,threads,1.2937750000000001,0.28864678235769514,7585.2130398750305
32,200, , ,96,8,200,compact,sockets,1.482135,0.3171820156816929,7611.32932806015
48,200, , ,128,2,160,balanced,cores,1.40115,0.33597976255935147,7637.240714788437
32,100,#pragma clang loop unrolling full,#pragma omp parallel for,256,32,200,balanced,cores,1.448375,0.07424977134925037,7663.946809053421
48,100,#pragma clang loop unrolling full, ,96,8,100,balanced,sockets,1.3581750000000001,0.07583251954072012,7689.347602844238
