p0,p1,p2,p3,p4,p5,p6,p7,objective,predicted,elapsed_sec
16,cores,master,dynamic,#pragma omp parallel for,#pragma unroll,#pragma omp for, ,5.56254,6.334992398691624,8736.536373376846
32,threads,spread,dynamic,#pragma omp parallel for, ,#pragma omp for,MPI_Barrier(MPI_COMM_WORLD);,5.7176,6.337703282399814,8775.934241771698
4,cores,master,static,#pragma omp parallel for, ,#pragma omp for nowait, ,5.68775,6.3388526309538875,8815.586561203003
16,cores,spread,dynamic,#pragma omp parallel for, ,#pragma omp for nowait, ,5.68172,6.3388854261167555,8855.404047250748
4,threads,spread,static, ,#pragma unroll,#pragma omp for nowait, ,5.70354,6.33889545427857,8895.150108575821
192,cores,master,dynamic, , ,#pragma omp for, ,5.64407,6.343163125913266,8934.732967615128
128,threads,close,static, , ,#pragma omp for, ,5.60311,6.346391301508918,8974.103176355362
32,cores,spread,static, , ,#pragma omp for nowait,MPI_Barrier(MPI_COMM_WORLD);,5.69028,6.348318031907738,9013.65428686142
2,cores,close,static,#pragma omp parallel for,#pragma unroll,#pragma omp for nowait, ,5.75447,6.350069897713351,9053.376798152924
128,cores,spread,static, , ,#pragma omp for,MPI_Barrier(MPI_COMM_WORLD);,5.65768,6.351404875508304,9093.074473142624
32,cores,master,static,#pragma omp parallel for,#pragma unroll (6),#pragma omp for, ,5.66389,6.351912175072907,9132.371445178986
16,cores,master,dynamic,#pragma omp parallel for, ,#pragma omp for nowait, ,5.69495,6.352047649955265,9172.294125556946
4,threads,master,static,#pragma omp parallel for,#pragma unroll (6),#pragma omp for nowait, ,5.58149,6.353833720630621,9211.769129276276
8,cores,close,static,#pragma omp parallel for,#pragma unroll (6),#pragma omp for nowait, ,5.57067,6.356422687976067,9251.373049736023
32,cores,master,static,#pragma omp parallel for,#pragma unroll,#pragma omp for, ,5.56908,6.356599812733372,9290.449893474579
128,threads,spread,dynamic, ,#pragma unroll,#pragma omp for, ,5.58387,6.361248604355733,9329.723531007767
128,cores,spread,static, ,#pragma unroll,#pragma omp for,MPI_Barrier(MPI_COMM_WORLD);,5.66874,6.361591121717338,9368.968087434769
128,cores,master,static, , ,#pragma omp for nowait, ,5.5757,6.362024174902185,9408.43672466278
192,cores,spread,static,#pragma omp parallel for, ,#pragma omp for nowait, ,5.85638,6.362307843500096,9448.243072509766
192,threads,spread,dynamic,#pragma omp parallel for,#pragma unroll,#pragma omp for, ,5.88509,6.3638752826887215,9488.348876714706
4,cores,spread,static, ,#pragma unroll,#pragma omp for, ,5.57057,6.364947490427862,9527.598270177841
128,cores,master,dynamic, , ,#pragma omp for nowait, ,5.52511,6.368579691215478,9566.518375873566
4,cores,master,static,#pragma omp parallel for, ,#pragma omp for,MPI_Barrier(MPI_COMM_WORLD);,5.53961,6.3691633010163455,9605.7234313488
16,cores,master,static,#pragma omp parallel for, ,#pragma omp for nowait, ,5.74888,6.373242721876886,9645.33863067627
16,cores,master,dynamic, ,#pragma unroll,#pragma omp for nowait, ,5.60363,6.375832315195215,9684.841516971588
128,threads,close,dynamic,#pragma omp parallel for,#pragma unroll (6),#pragma omp for nowait,MPI_Barrier(MPI_COMM_WORLD);,5.78774,6.376086350376332,9724.67988395691
32,threads,master,dynamic,#pragma omp parallel for, ,#pragma omp for nowait, ,5.66651,6.376334292535924,9764.683495998383
32,threads,spread,static,#pragma omp parallel for, ,#pragma omp for, ,5.66904,6.380886787429498,9804.34243941307
192,cores,close,dynamic, ,#pragma unroll,#pragma omp for, ,5.69505,6.382176863474772,9843.754674911499
4,threads,spread,static, , ,#pragma omp for, ,5.64474,6.386671670295856,9883.0970890522
256,cores,spread,static, ,#pragma unroll,#pragma omp for,MPI_Barrier(MPI_COMM_WORLD);,5.6548,6.393249394902186,9922.386444091797
192,cores,spread,static,#pragma omp parallel for,#pragma unroll (6),#pragma omp for, ,5.84228,6.3939666385258125,9962.395899295807
192,sockets,master,dynamic, ,#pragma unroll,#pragma omp for, ,5.6091,6.4010178335538965,10001.754757165909
192,threads,spread,dynamic, , ,#pragma omp for nowait, ,5.58361,6.401093016210145,10040.96290922165
64,cores,spread,dynamic,#pragma omp parallel for, ,#pragma omp for nowait,MPI_Barrier(MPI_COMM_WORLD);,5.73672,6.403547465312357,10080.865674734116
4,cores,spread,static,#pragma omp parallel for, ,#pragma omp for nowait, ,5.66232,6.404816938500913,10120.367827653885
96,cores,master,static,#pragma omp parallel for,#pragma unroll,#pragma omp for nowait, ,5.7197,6.406678283589009,10160.018322944641
8,threads,spread,dynamic, , ,#pragma omp for,MPI_Barrier(MPI_COMM_WORLD);,5.70531,6.408816556980065,10200.051124811172
192,threads,master,static, , ,#pragma omp for nowait, ,5.47456,6.412012639770127,10239.207881450653
64,threads,close,static, , ,#pragma omp for, ,5.48208,6.413197758599978,10278.16164302826
96,cores,spread,static,#pragma omp parallel for,#pragma unroll,#pragma omp for nowait, ,5.77436,6.41447082157141,10318.142811775208
128,cores,master,dynamic,#pragma omp parallel for, ,#pragma omp for, ,5.72688,6.422043274995634,10358.166591644287
4,cores,master,dynamic,#pragma omp parallel for,#pragma unroll,#pragma omp for,MPI_Barrier(MPI_COMM_WORLD);,5.77243,6.428106463809083,10398.151471376419
4,cores,close,dynamic,#pragma omp parallel for, ,#pragma omp for, ,5.51468,6.429574605832661,10437.413704872131
48,cores,spread,dynamic, , ,#pragma omp for nowait, ,5.73014,6.450189477921374,10477.336340665817
128,cores,master,static,#pragma omp parallel for, ,#pragma omp for nowait, ,5.83639,6.4614262312850075,10517.219418287277
2,cores,spread,static, , ,#pragma omp for nowait, ,5.68477,6.474357806261746,10556.917511463165
32,cores,spread,dynamic,#pragma omp parallel for, ,#pragma omp for nowait,MPI_Barrier(MPI_COMM_WORLD);,5.70297,6.47790212406233,10596.660873413086
128,threads,close,static,#pragma omp parallel for,#pragma unroll (6),#pragma omp for, ,5.83326,6.493608912069211,10636.588399887085
128,threads,master,static, , ,#pragma omp for,MPI_Barrier(MPI_COMM_WORLD);,5.62754,6.008985424402082,10676.131212711334
4,threads,master,static,#pragma omp parallel for, ,#pragma omp for,MPI_Barrier(MPI_COMM_WORLD);,5.61251,6.017629009885164,10715.509166955948
192,threads,master,dynamic, , ,#pragma omp for nowait, ,5.61296,6.048877511480435,10754.959248065948
256,sockets,spread,dynamic, ,#pragma unroll (6),#pragma omp for, ,5.6527,6.055969643755541,10794.559109687805
128,threads,master,static,#pragma omp parallel for,#pragma unroll (6),#pragma omp for nowait,MPI_Barrier(MPI_COMM_WORLD);,5.79496,6.07356487476014,10834.512540102005
192,cores,spread,dynamic,#pragma omp parallel for,#pragma unroll (6),#pragma omp for nowait, ,5.8769,6.089278689380901,10874.83839917183
128,cores,spread,dynamic,#pragma omp parallel for,#pragma unroll,#pragma omp for nowait,MPI_Barrier(MPI_COMM_WORLD);,5.90185,6.093624099274017,10915.200886011124
256,threads,close,dynamic,#pragma omp parallel for, ,#pragma omp for,MPI_Barrier(MPI_COMM_WORLD);,5.92566,6.097263633815629,10955.696169376373
256,cores,spread,dynamic, ,#pragma unroll (6),#pragma omp for nowait,MPI_Barrier(MPI_COMM_WORLD);,5.71614,6.100192482466394,10995.03008556366
192,cores,close,static,#pragma omp parallel for,#pragma unroll,#pragma omp for nowait, ,5.92295,6.108074896858416,11035.38314795494
128,cores,close,static, , ,#pragma omp for nowait,MPI_Barrier(MPI_COMM_WORLD);,5.56009,6.108076345153261,11075.263165712357
32,cores,spread,dynamic, , ,#pragma omp for nowait,MPI_Barrier(MPI_COMM_WORLD);,5.54664,6.110561779257154,11114.801292657852
48,cores,master,static,#pragma omp parallel for,#pragma unroll (6),#pragma omp for nowait, ,5.69036,6.113242655557992,11154.283316612244
4,cores,spread,dynamic,#pragma omp parallel for,#pragma unroll (6),#pragma omp for,MPI_Barrier(MPI_COMM_WORLD);,5.57881,6.120358811052164,11193.521018743515
256,threads,master,static, , ,#pragma omp for nowait,MPI_Barrier(MPI_COMM_WORLD);,5.67926,6.120752921143076,11233.369324684143
192,cores,close,static,#pragma omp parallel for, ,#pragma omp for, ,5.83815,6.124391891882196,11273.24345445633
192,threads,master,dynamic,#pragma omp parallel for,#pragma unroll,#pragma omp for, ,5.87797,6.124684134850831,11313.488114356995
16,cores,master,dynamic,#pragma omp parallel for,#pragma unroll (6),#pragma omp for nowait,MPI_Barrier(MPI_COMM_WORLD);,5.66732,6.128218436485799,11353.159671068192
128,cores,spread,static, , ,#pragma omp for nowait,MPI_Barrier(MPI_COMM_WORLD);,5.62583,6.13545396731743,11392.63902759552
32,threads,spread,dynamic, , ,#pragma omp for nowait, ,5.67447,6.136950515318375,11431.938009262085
192,cores,master,dynamic, , ,#pragma omp for nowait,MPI_Barrier(MPI_COMM_WORLD);,5.73359,6.13775289986221,11471.423621177673
192,threads,spread,static,#pragma omp parallel for, ,#pragma omp for nowait,MPI_Barrier(MPI_COMM_WORLD);,5.93081,6.139167334678051,11511.620839357376
192,cores,master,static,#pragma omp parallel for,#pragma unroll (6),#pragma omp for nowait, ,5.8094,6.139871865128127,11551.581588745117
4,cores,master,dynamic,#pragma omp parallel for,#pragma unroll (6),#pragma omp for, ,5.58139,6.141502968252,11590.844887971878
16,threads,close,static, ,#pragma unroll,#pragma omp for, ,5.62812,6.151909363226941,11630.341930150986
192,cores,spread,static,#pragma omp parallel for,#pragma unroll,#pragma omp for, ,5.99114,6.152714403086252,11670.860039949417
256,threads,spread,dynamic, ,#pragma unroll (6),#pragma omp for,MPI_Barrier(MPI_COMM_WORLD);,5.65578,6.153241587824246,11710.291844367981
2,cores,master,dynamic,#pragma omp parallel for,#pragma unroll,#pragma omp for nowait, ,6.04366,6.153566062612784,11754.48331284523
8,threads,master,static, ,#pragma unroll (6),#pragma omp for,MPI_Barrier(MPI_COMM_WORLD);,5.9274,6.155123986208059,11794.540737867355
192,cores,master,static,#pragma omp parallel for, ,#pragma omp for nowait,MPI_Barrier(MPI_COMM_WORLD);,5.87513,6.155419004790737,11834.755586147308
16,cores,spread,static, ,#pragma unroll,#pragma omp for,MPI_Barrier(MPI_COMM_WORLD);,5.65717,6.161527850785963,11874.739125013351
128,cores,master,static, ,#pragma unroll,#pragma omp for nowait, ,5.65689,6.161840721851848,11913.977818727493
256,cores,spread,dynamic,#pragma omp parallel for,#pragma unroll,#pragma omp for,MPI_Barrier(MPI_COMM_WORLD);,5.77407,6.165316861171096,11954.066792964935
