p0,p1,p2,p3,p4,p5,p6,p7,p8,size,objective,source,id,filename,speedup
4,40,#pragma clang unrolling full, ,64,32,80,scatter,threads,XL,17.780193567276,amg_NO_REFIT_GaussianCopula_XL_2022_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_2250.c,mmp_2250,0.9072730109875039
4,128, , ,2,96,10,compact,cores,XL,17.746537923812863,amg_NO_REFIT_GaussianCopula_XL_2022_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_2251.c,mmp_2251,0.908993620219153
4,80, , ,96,256,64,compact,sockets,XL,17.941800355911255,amg_NO_REFIT_GaussianCopula_XL_2022_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_2252.c,mmp_2252,0.8991009505023463
4,40, , ,2,128,128,balanced,threads,XL,17.83955478668213,amg_NO_REFIT_GaussianCopula_XL_2022_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_2253.c,mmp_2253,0.9042540549143011
4,100, , ,96,96,80,scatter,threads,XL,17.711103200912476,amg_NO_REFIT_GaussianCopula_XL_2022_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_2254.c,mmp_2254,0.9108122498485611
4,200,#pragma clang unrolling full, ,64,128,10,compact,threads,XL,17.813485145568848,amg_NO_REFIT_GaussianCopula_XL_2022_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_2255.c,mmp_2255,0.9055774107031433
4,40,#pragma clang unrolling full, ,2,256,80,balanced,cores,XL,17.53560709953308,amg_NO_REFIT_GaussianCopula_XL_2022_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_2256.c,mmp_2256,0.9199276456275458
4,40, , ,2,256,64,compact,threads,XL,17.764521837234497,amg_NO_REFIT_GaussianCopula_XL_2022_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_2257.c,mmp_2257,0.9080734005410429
4,10,#pragma clang unrolling full, ,96,16,20,scatter,threads,XL,17.62254238128662,amg_NO_REFIT_GaussianCopula_XL_2022_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_2258.c,mmp_2258,0.915389471320164
4,200, , ,256,128,128,balanced,cores,XL,17.678526878356934,amg_NO_REFIT_GaussianCopula_XL_2022_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_2259.c,mmp_2259,0.9124906087889166
4,200, , ,2,256,160,scatter,threads,XL,17.894993782043453,amg_NO_REFIT_GaussianCopula_XL_2022_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_2260.c,mmp_2260,0.9014526604591571
4,200,#pragma clang unrolling full, ,256,96,80,scatter,sockets,XL,17.880184173583984,amg_NO_REFIT_GaussianCopula_XL_2022_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_2261.c,mmp_2261,0.9021993060650715
4,200, , ,8,96,80,compact,cores,XL,17.883343219757077,amg_NO_REFIT_GaussianCopula_XL_2022_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_2262.c,mmp_2262,0.9020399348988322
4,40,#pragma clang unrolling full, ,2,256,80,balanced,threads,XL,17.838814258575443,amg_NO_REFIT_GaussianCopula_XL_2022_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_2263.c,mmp_2263,0.9042915924733307
4,200, , ,2,96,80,compact,threads,XL,17.754676818847656,amg_NO_REFIT_GaussianCopula_XL_2022_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_2264.c,mmp_2264,0.9085769298035659
4,80, , ,2,2,80,compact,threads,XL,17.682095050811764,amg_NO_REFIT_GaussianCopula_XL_2022_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_2265.c,mmp_2265,0.9123064720197037
4,200, , ,96,4,80,balanced,threads,XL,17.576108455657963,amg_NO_REFIT_GaussianCopula_XL_2022_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_2266.c,mmp_2266,0.9178078181766238
4,80,#pragma clang unrolling full, ,2,256,128,scatter,threads,XL,17.766636371612552,amg_NO_REFIT_GaussianCopula_XL_2022_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_2267.c,mmp_2267,0.907965324235372
5,80, , ,2,256,20,balanced,threads,XL,19.261691331863407,amg_NO_REFIT_GaussianCopula_XL_2022_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_2268.c,mmp_2268,0.8374908244447793
4,200,#pragma clang unrolling full, ,2,256,20,balanced,threads,XL,17.766526222229004,amg_NO_REFIT_GaussianCopula_XL_2022_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_2269.c,mmp_2269,0.9079709534630273
4,10,#pragma clang unrolling full, ,96,2,10,scatter,threads,XL,17.708600997924805,amg_NO_REFIT_GaussianCopula_XL_2022_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_2270.c,mmp_2270,0.9109409464707869
4,64, , ,96,16,100,compact,threads,XL,17.95860981941223,amg_NO_REFIT_GaussianCopula_XL_2022_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_2271.c,mmp_2271,0.8982593817638337
4,10, , ,128,32,80,compact,cores,XL,17.861441612243652,amg_NO_REFIT_GaussianCopula_XL_2022_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_2272.c,mmp_2272,0.9031460116111423
4,40, , ,8,256,80,compact,sockets,XL,18.00613236427307,amg_NO_REFIT_GaussianCopula_XL_2022_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_2273.c,mmp_2273,0.8958886576736765
4,100,#pragma clang unrolling full, ,8,256,20,compact,threads,XL,17.750365018844604,amg_NO_REFIT_GaussianCopula_XL_2022_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_2274.c,mmp_2274,0.9087976352372029
4,160,#pragma clang unrolling full, ,8,8,20,scatter,sockets,XL,17.621051788330078,amg_NO_REFIT_GaussianCopula_XL_2022_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_2275.c,mmp_2275,0.915466905579755
4,10, , ,8,8,20,scatter,sockets,XL,17.773914098739624,amg_NO_REFIT_GaussianCopula_XL_2022_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_2276.c,mmp_2276,0.9075935477187353
4,80,#pragma clang unrolling full, ,8,2,128,balanced,cores,XL,17.760977506637573,amg_NO_REFIT_GaussianCopula_XL_2022_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_2277.c,mmp_2277,0.9082546131086838
4,200,#pragma clang unrolling full, ,128,256,80,scatter,threads,XL,17.74116826057434,amg_NO_REFIT_GaussianCopula_XL_2022_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_2278.c,mmp_2278,0.9092687424408045
4,200,#pragma clang unrolling full, ,64,256,128,compact,cores,XL,17.601327657699585,amg_NO_REFIT_GaussianCopula_XL_2022_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_2279.c,mmp_2279,0.9164927821036574
4,64, , ,2,8,200,scatter,sockets,XL,17.846974611282352,amg_NO_REFIT_GaussianCopula_XL_2022_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_2280.c,mmp_2280,0.9038781140824436
4,40,#pragma clang unrolling full, ,256,32,128,balanced,threads,XL,17.685744762420658,amg_NO_REFIT_GaussianCopula_XL_2022_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_2281.c,mmp_2281,0.9121182042613182
4,100,#pragma clang unrolling full, ,96,2,64,balanced,threads,XL,17.777958154678345,amg_NO_REFIT_GaussianCopula_XL_2022_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_2282.c,mmp_2282,0.9073870921154168
4,128, , ,8,96,128,balanced,sockets,XL,17.64513325691223,amg_NO_REFIT_GaussianCopula_XL_2022_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_2283.c,mmp_2283,0.9142175079581143
4,20, , ,128,96,20,compact,sockets,XL,17.758289098739624,amg_NO_REFIT_GaussianCopula_XL_2022_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_2284.c,mmp_2284,0.9083921127778047
4,100, , ,96,128,128,balanced,sockets,XL,17.718217611312863,amg_NO_REFIT_GaussianCopula_XL_2022_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_2285.c,mmp_2285,0.9104465306613791
4,80, , ,32,96,80,balanced,sockets,XL,17.791419267654422,amg_NO_REFIT_GaussianCopula_XL_2022_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_2286.c,mmp_2286,0.9067005566582818
4,100,#pragma clang unrolling full, ,16,256,128,compact,cores,XL,17.43444561958313,amg_NO_REFIT_GaussianCopula_XL_2022_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_2287.c,mmp_2287,0.9252654260255658
4,200, , ,256,256,80,compact,threads,XL,17.69087791442871,amg_NO_REFIT_GaussianCopula_XL_2022_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_2288.c,mmp_2288,0.9118535457511847
4,20,#pragma clang unrolling full, ,2,128,20,scatter,sockets,XL,17.488353490829468,amg_NO_REFIT_GaussianCopula_XL_2022_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_2289.c,mmp_2289,0.9224132942064652
4,200, , ,96,32,160,scatter,sockets,XL,17.87043786048889,amg_NO_REFIT_GaussianCopula_XL_2022_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_2290.c,mmp_2290,0.9026913542722689
4,64,#pragma clang unrolling full, ,96,96,128,balanced,sockets,XL,17.776466846466068,amg_NO_REFIT_GaussianCopula_XL_2022_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_2291.c,mmp_2291,0.9074632148811989
4,100,#pragma clang unrolling full, ,96,96,80,compact,sockets,XL,18.116554260253903,amg_NO_REFIT_GaussianCopula_XL_2022_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_2292.c,mmp_2292,0.8904281422386258
4,80, , ,8,8,10,scatter,sockets,XL,17.811326026916504,amg_NO_REFIT_GaussianCopula_XL_2022_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_2293.c,mmp_2293,0.9056871863074771
4,200,#pragma clang unrolling full, ,2,128,128,compact,threads,XL,17.9149227142334,amg_NO_REFIT_GaussianCopula_XL_9999_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_2294.c,mmp_2294,0.900449865792984
4,10,#pragma clang unrolling full, ,96,8,80,balanced,cores,XL,17.687021970748898,amg_NO_REFIT_GaussianCopula_XL_9999_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_2295.c,mmp_2295,0.9120523387375037
4,10, , ,8,4,160,scatter,threads,XL,17.62887191772461,amg_NO_REFIT_GaussianCopula_XL_9999_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_2296.c,mmp_2296,0.9150608064435507
4,200, , ,8,2,80,compact,sockets,XL,17.80674147605896,amg_NO_REFIT_GaussianCopula_XL_9999_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_2297.c,mmp_2297,0.9059203659137648
4,10,#pragma clang unrolling full, ,2,2,80,scatter,threads,XL,17.611639976501465,amg_NO_REFIT_GaussianCopula_XL_9999_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_2298.c,mmp_2298,0.9159561389652964
4,10,#pragma clang unrolling full, ,8,96,128,balanced,sockets,XL,17.646564245224,amg_NO_REFIT_GaussianCopula_XL_9999_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_2299.c,mmp_2299,0.9141433725881849
4,10,#pragma clang unrolling full, ,96,256,128,balanced,cores,XL,17.587618112564087,amg_NO_REFIT_GaussianCopula_XL_9999_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_2300.c,mmp_2300,0.917207188061428
4,200, , ,96,96,10,scatter,sockets,XL,17.684946298599247,amg_NO_REFIT_GaussianCopula_XL_9999_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_2301.c,mmp_2301,0.9121593858049122
4,160, , ,2,256,128,balanced,cores,XL,17.886947631835938,amg_NO_REFIT_GaussianCopula_XL_9999_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_2302.c,mmp_2302,0.9018581641627689
4,200,#pragma clang unrolling full, ,96,96,20,balanced,sockets,XL,17.763335943222046,amg_NO_REFIT_GaussianCopula_XL_9999_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_2303.c,mmp_2303,0.9081340242218655
4,40,#pragma clang unrolling full, ,64,64,100,compact,threads,XL,17.991715669631958,amg_NO_REFIT_GaussianCopula_XL_9999_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_2304.c,mmp_2304,0.8966065299126158
4,64, , ,2,256,64,scatter,threads,XL,17.581191301345825,amg_NO_REFIT_GaussianCopula_XL_9999_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_2305.c,mmp_2305,0.9175424735005467
4,64, , ,8,2,128,scatter,sockets,XL,17.606059789657593,amg_NO_REFIT_GaussianCopula_XL_9999_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_2306.c,mmp_2306,0.9162464484642576
4,40, , ,8,64,128,scatter,threads,XL,17.744155168533325,amg_NO_REFIT_GaussianCopula_XL_9999_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_2307.c,mmp_2307,0.9091156834747474
4,20,#pragma clang unrolling full, ,16,2,80,compact,sockets,XL,17.8573157787323,amg_NO_REFIT_GaussianCopula_XL_9999_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_2308.c,mmp_2308,0.9033546784749935
4,40, , ,8,128,80,balanced,sockets,XL,17.863491535186764,amg_NO_REFIT_GaussianCopula_XL_9999_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_2309.c,mmp_2309,0.9030423711931123
4,20, , ,96,128,128,compact,sockets,XL,17.429254531860348,amg_NO_REFIT_GaussianCopula_XL_9999_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_2310.c,mmp_2310,0.9255410048797604
4,200,#pragma clang unrolling full, ,8,256,10,balanced,sockets,XL,17.772810220718387,amg_NO_REFIT_GaussianCopula_XL_9999_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_2311.c,mmp_2311,0.907649918802267
4,10, , ,2,96,80,compact,threads,XL,17.469874858856198,amg_NO_REFIT_GaussianCopula_XL_9999_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_2312.c,mmp_2312,0.9233889701016049
4,10, , ,96,8,160,balanced,threads,XL,17.734871387481693,amg_NO_REFIT_GaussianCopula_XL_9999_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_2313.c,mmp_2313,0.9095915837940438
4,40,#pragma clang unrolling full, ,8,256,128,scatter,threads,XL,17.81176733970642,amg_NO_REFIT_GaussianCopula_XL_9999_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_2314.c,mmp_2314,0.9056647465724773
4,80, ,#pragma omp parallel for,64,96,100,scatter,cores,XL,17.738991260528568,amg_NO_REFIT_GaussianCopula_XL_9999_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_2315.c,mmp_2315,0.9093803315421711
4,200,#pragma clang unrolling full, ,256,8,80,balanced,threads,XL,17.44234013557434,amg_NO_REFIT_GaussianCopula_XL_9999_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_2316.c,mmp_2316,0.9248466449076025
4,20, , ,8,32,128,compact,sockets,XL,17.863917350769047,amg_NO_REFIT_GaussianCopula_XL_9999_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_2317.c,mmp_2317,0.903020845706537
4,10, , ,96,96,80,scatter,sockets,XL,17.669182777404785,amg_NO_REFIT_GaussianCopula_XL_9999_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_2318.c,mmp_2318,0.9129731667246076
4,80, , ,2,8,20,scatter,threads,XL,17.557043075561527,amg_NO_REFIT_GaussianCopula_XL_9999_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_2319.c,mmp_2319,0.9188044754630307
4,40,#pragma clang unrolling full, ,128,32,128,balanced,cores,XL,17.551055192947388,amg_NO_REFIT_GaussianCopula_XL_9999_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_2320.c,mmp_2320,0.9191179434160361
4,10, , ,128,96,80,scatter,threads,XL,17.799740076065067,amg_NO_REFIT_GaussianCopula_XL_9999_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_2321.c,mmp_2321,0.9062767031870772
4,200, , ,2,96,128,compact,cores,XL,18.02342367172241,amg_NO_REFIT_GaussianCopula_XL_9999_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_2322.c,mmp_2322,0.8950291602495265
4,10, , ,8,128,160,compact,sockets,XL,17.765311717987057,amg_NO_REFIT_GaussianCopula_XL_9999_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_2323.c,mmp_2323,0.9080330258089591
4,80, , ,96,96,160,balanced,threads,XL,18.00661826133728,amg_NO_REFIT_GaussianCopula_XL_9999_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_2324.c,mmp_2324,0.8958644826918835
4,80, , ,256,16,100,scatter,sockets,XL,17.697770833969113,amg_NO_REFIT_GaussianCopula_XL_9999_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_2325.c,mmp_2325,0.9114983974569472
4,128,#pragma clang unrolling full, ,8,256,128,balanced,threads,XL,17.474398851394653,amg_NO_REFIT_GaussianCopula_XL_9999_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_2326.c,mmp_2326,0.9231499115310436
4,200, , ,96,2,128,balanced,sockets,XL,17.768064022064213,amg_NO_REFIT_GaussianCopula_XL_9999_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_2327.c,mmp_2327,0.9078923699110502
4,64, , ,8,96,80,compact,sockets,XL,17.746597051620483,amg_NO_REFIT_GaussianCopula_XL_9999_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_2328.c,mmp_2328,0.9089905916498026
4,64, , ,2,128,80,scatter,sockets,XL,17.690113306045532,amg_NO_REFIT_GaussianCopula_XL_9999_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_2329.c,mmp_2329,0.9118929582101809
4,80, , ,96,128,80,balanced,cores,XL,17.67054772377014,amg_NO_REFIT_GaussianCopula_XL_9999_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_2330.c,mmp_2330,0.9129026448921739
4,40,#pragma clang unrolling full, ,8,96,128,compact,sockets,XL,17.88433003425598,amg_NO_REFIT_GaussianCopula_XL_9999_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_2331.c,mmp_2331,0.9019901624955805
4,64, , ,8,16,128,balanced,sockets,XL,17.648342609405514,amg_NO_REFIT_GaussianCopula_XL_9999_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_2332.c,mmp_2332,0.9140512574322998
4,20, , ,8,256,80,balanced,threads,XL,17.788931131362915,amg_NO_REFIT_GaussianCopula_XL_9999_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_2333.c,mmp_2333,0.9068273767883892
5,40,#pragma clang unrolling full, ,2,2,100,compact,threads,XL,19.38856625556945,amg_NO_REFIT_GaussianCopula_XL_9999_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_2334.c,mmp_2334,0.8320104509578836
4,40, , ,2,16,160,balanced,sockets,XL,17.54531979560852,amg_NO_REFIT_GaussianCopula_XL_9999_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_2335.c,mmp_2335,0.9194183942865921
4,64,#pragma clang unrolling full, ,8,2,160,compact,sockets,XL,17.681633949279785,amg_NO_REFIT_GaussianCopula_XL_9999_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_2336.c,mmp_2336,0.9123302631417849
4,40, , ,128,256,160,compact,cores,XL,17.75808596611023,amg_NO_REFIT_GaussianCopula_XL_9999_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_2337.c,mmp_2337,0.908402503766943
4,128,#pragma clang unrolling full, ,8,4,80,balanced,sockets,XL,17.798034191131595,amg_NO_REFIT_GaussianCopula_XL_9999_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_2338.c,mmp_2338,0.9063635669247755
4,80, , ,96,128,128,scatter,threads,XL,18.5271065235138,amg_NO_REFIT_GaussianCopula_XL_9999_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_2339.c,mmp_2339,0.8706966591491098
4,80,#pragma clang unrolling full, ,96,96,20,compact,sockets,XL,18.26882410049439,amg_NO_REFIT_GaussianCopula_XL_9999_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_2340.c,mmp_2340,0.8830064630862912
4,40,#pragma clang unrolling full, ,96,128,10,compact,threads,XL,18.08594250679016,amg_NO_REFIT_GaussianCopula_XL_9999_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_2341.c,mmp_2341,0.8919352556642686
4,80,#pragma clang unrolling full, ,2,32,80,compact,sockets,XL,18.33780241012573,amg_NO_REFIT_GaussianCopula_XL_9999_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_2342.c,mmp_2342,0.879685002212462
4,40, , ,96,96,80,balanced,threads,XL,18.05087184906006,amg_NO_REFIT_GaussianCopula_XL_9999_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_2343.c,mmp_2343,0.8936681778372462
4,20, , ,2,2,64,balanced,sockets,XL,18.45875048637389,amg_NO_REFIT_GaussianCopula_XL_9999_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_2344.c,mmp_2344,0.873921003787948
4,200, , ,16,256,40,balanced,sockets,XL,18.40790557861328,amg_NO_REFIT_GaussianCopula_XL_9999_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_2345.c,mmp_2345,0.8763348814905413
4,80, , ,96,256,160,compact,sockets,XL,18.197494983673085,amg_NO_REFIT_GaussianCopula_XL_9999_ALL,/gpfs/fs1/home/trandall/ytune_2022/ytopt_tlranda/ytopt/benchmark/rebuild_collations/amg/mmp_2346.c,mmp_2346,0.8864676027220464
