objective,p0,p1,p2,p3,p4,p5,p6,p7,p8
1.007621,7,40,#pragma clang unrolling full, ,32,4,128,compact,cores
1.008194,7,200,#pragma clang unrolling full, ,32,4,40,compact,cores
1.0067005,7,40,#pragma clang unrolling full, ,32,4,160,compact,threads
1.005188,8,40,#pragma clang unrolling full,#pragma omp parallel for,32,4,20,scatter,cores
0.9985045,7,40,#pragma clang unrolling full,#pragma omp parallel for,64,4,20,compact,cores
1.0121095,7,40, , ,32,8,20,balanced,cores
1.0145185,7,20, , ,32,4,20,compact,cores
1.0101235,6,40,#pragma clang unrolling full, ,64,4,20,balanced,cores
0.992917,7,40,#pragma clang unrolling full, ,4,4,20,compact,cores
1.004454,7,40,#pragma clang unrolling full,#pragma omp parallel for,32,256,20,compact,cores
1.0029565,7,128,#pragma clang unrolling full, ,256,4,20,compact,cores
1.004737,7,40,#pragma clang unrolling full,#pragma omp parallel for,32,4,200,compact,cores
1.0026955,7,40,#pragma clang unrolling full, ,64,4,10,compact,cores
1.0066085,4,40,#pragma clang unrolling full, ,32,64,20,compact,cores
