p0,p1,p2,p3,p4,p5,p6,p7,p8,objective,actually_measured,lookahead,model_name,acquisition_function
4,100,#pragma clang unrolling full,#pragma omp parallel for,16,96,100,compact,sockets,-17.53698428471883,True,0,GaussianProcessRegressor(kernel=RBF(length_scale=1)),ei
6,40, ,#pragma omp parallel for,4,2,20,balanced,cores,-18.546147108078003,True,0,GaussianProcessRegressor(kernel=RBF(length_scale=1)),ei
8,160, ,#pragma omp parallel for,4,96,160,balanced,cores,-19.272716840108234,True,0,GaussianProcessRegressor(kernel=RBF(length_scale=1)),ei
8,200,#pragma clang unrolling full,#pragma omp parallel for,16,8,200,balanced,sockets,-19.333868583043415,True,0,GaussianProcessRegressor(kernel=RBF(length_scale=1)),ei
6,80, , ,8,32,100,scatter,threads,-18.36350162823995,True,0,GaussianProcessRegressor(kernel=RBF(length_scale=1)),ei
8,80,#pragma clang unrolling full, ,8,128,128,scatter,sockets,-19.702626546223957,True,0,GaussianProcessRegressor(kernel=RBF(length_scale=1)),ei
7,40,#pragma clang unrolling full,#pragma omp parallel for,4,96,20,balanced,cores,-20.453593174616497,True,0,GaussianProcessRegressor(kernel=RBF(length_scale=1)),ei
5,10, , ,8,4,20,compact,sockets,-19.16797661781311,True,0,GaussianProcessRegressor(kernel=RBF(length_scale=1)),ei
5,200,#pragma clang unrolling full,#pragma omp parallel for,256,2,100,balanced,sockets,-19.403668880462646,True,0,GaussianProcessRegressor(kernel=RBF(length_scale=1)),ei
4,100, ,#pragma omp parallel for,16,8,80,compact,cores,-17.74873487154643,True,0,GaussianProcessRegressor(kernel=RBF(length_scale=1)),ei
8,20, , ,2,8,80,scatter,threads,-19.388511896133423,True,0,GaussianProcessRegressor(kernel=RBF(length_scale=1)),ei
8,40, ,#pragma omp parallel for,32,2,160,compact,threads,-19.34508530298869,True,0,GaussianProcessRegressor(kernel=RBF(length_scale=1)),ei
5,10,#pragma clang unrolling full,#pragma omp parallel for,128,64,100,compact,sockets,-19.41982897122701,True,0,GaussianProcessRegressor(kernel=RBF(length_scale=1)),ei
6,10,#pragma clang unrolling full, ,256,256,64,compact,sockets,-0.0007568954799634868,False,1,GaussianProcessRegressor(kernel=RBF(length_scale=1)),ei
7,200,#pragma clang unrolling full,#pragma omp parallel for,16,128,64,compact,cores,-20.606070518493652,True,0,GaussianProcessRegressor(kernel=RBF(length_scale=1)),ei
8,200,#pragma clang unrolling full, ,16,8,100,compact,sockets,-19.213784217834473,True,0,GaussianProcessRegressor(kernel=RBF(length_scale=1)),ei
7,80,#pragma clang unrolling full, ,256,16,200,balanced,cores,-20.245147784550984,True,0,GaussianProcessRegressor(kernel=RBF(length_scale=1)),ei
8,160,#pragma clang unrolling full, ,256,16,200,compact,sockets,-19.328240950902302,True,0,GaussianProcessRegressor(kernel=RBF(length_scale=1)),ei
7,200,#pragma clang unrolling full,#pragma omp parallel for,96,128,100,compact,cores,-20.5186128616333,True,0,GaussianProcessRegressor(kernel=RBF(length_scale=1)),ei
7,200,#pragma clang unrolling full, ,8,256,100,balanced,sockets,-20.247739871342976,True,0,GaussianProcessRegressor(kernel=RBF(length_scale=1)),ei
7,64,#pragma clang unrolling full,#pragma omp parallel for,8,256,200,compact,cores,-20.507168292999268,True,0,GaussianProcessRegressor(kernel=RBF(length_scale=1)),ei
8,200, , ,96,8,200,balanced,cores,-19.811745087305706,True,0,GaussianProcessRegressor(kernel=RBF(length_scale=1)),ei
7,200, ,#pragma omp parallel for,16,128,100,compact,sockets,-20.536608537038166,True,0,GaussianProcessRegressor(kernel=RBF(length_scale=1)),ei
6,100,#pragma clang unrolling full,#pragma omp parallel for,96,256,64,balanced,sockets,-18.47148831685384,True,0,GaussianProcessRegressor(kernel=RBF(length_scale=1)),ei
7,20, ,#pragma omp parallel for,256,256,64,balanced,threads,-20.67742371559143,True,0,GaussianProcessRegressor(kernel=RBF(length_scale=1)),ei
4,100,#pragma clang unrolling full, ,256,256,64,compact,sockets,-17.869487762451172,True,0,GaussianProcessRegressor(kernel=RBF(length_scale=1)),ei
7,10,#pragma clang unrolling full, ,256,2,64,compact,sockets,-20.265204826990765,True,0,GaussianProcessRegressor(kernel=RBF(length_scale=1)),ei
8,20,#pragma clang unrolling full, ,16,2,160,compact,threads,-19.36491044362386,True,0,GaussianProcessRegressor(kernel=RBF(length_scale=1)),ei
8,160, , ,256,4,200,balanced,sockets,-19.124542315800984,True,0,GaussianProcessRegressor(kernel=RBF(length_scale=1)),ei
5,20,#pragma clang unrolling full, ,128,256,64,compact,threads,-19.20401891072591,True,0,GaussianProcessRegressor(kernel=RBF(length_scale=1)),ei
7,80,#pragma clang unrolling full, ,256,128,10,compact,sockets,-20.157095909118652,True,0,GaussianProcessRegressor(kernel=RBF(length_scale=1)),ei
5,10,#pragma clang unrolling full,#pragma omp parallel for,64,128,100,compact,sockets,-19.394433816274006,True,0,GaussianProcessRegressor(kernel=RBF(length_scale=1)),ei
7,10, ,#pragma omp parallel for,64,2,80,scatter,cores,-20.406073729197185,True,0,GaussianProcessRegressor(kernel=RBF(length_scale=1)),ei
4,80, , ,2,96,64,compact,sockets,-17.69236882527669,True,0,GaussianProcessRegressor(kernel=RBF(length_scale=1)),ei
8,100,#pragma clang unrolling full,#pragma omp parallel for,16,128,100,compact,sockets,-19.889011065165203,True,0,GaussianProcessRegressor(kernel=RBF(length_scale=1)),ei
5,128, , ,16,128,160,compact,threads,-18.970185836156208,True,0,GaussianProcessRegressor(kernel=RBF(length_scale=1)),ei
7,20, , ,128,256,200,scatter,sockets,-20.284300247828167,True,0,GaussianProcessRegressor(kernel=RBF(length_scale=1)),ei
7,160,#pragma clang unrolling full,#pragma omp parallel for,32,4,128,scatter,sockets,-20.545177777608234,True,0,GaussianProcessRegressor(kernel=RBF(length_scale=1)),ei
7,80,#pragma clang unrolling full, ,64,2,100,compact,cores,-20.196014404296875,True,0,GaussianProcessRegressor(kernel=RBF(length_scale=1)),ei
7,200, , ,8,128,100,compact,cores,-20.24947992960612,True,0,"GaussianProcessRegressor(kernel=Matern(length_scale=1, nu=1.5))",ei
7,64, , ,256,128,200,compact,sockets,-20.202225923538208,True,0,"GaussianProcessRegressor(kernel=Matern(length_scale=1, nu=1.5))",ei
7,200, ,#pragma omp parallel for,96,16,100,balanced,sockets,-20.51179377237956,True,0,"GaussianProcessRegressor(kernel=Matern(length_scale=1, nu=1.5))",ei
7,100,#pragma clang unrolling full,#pragma omp parallel for,96,128,80,compact,sockets,-20.85144543647766,True,0,"GaussianProcessRegressor(kernel=Matern(length_scale=1, nu=1.5))",ei
8,100, , ,32,128,200,balanced,sockets,-19.334713061650593,True,0,"GaussianProcessRegressor(kernel=Matern(length_scale=1, nu=1.5))",ei
5,128,#pragma clang unrolling full, ,4,64,40,balanced,threads,-19.257638851801556,True,0,GaussianProcessRegressor(kernel=RBF(length_scale=1)),ei
6,160, , ,256,2,40,compact,threads,-18.329515377680462,True,0,GaussianProcessRegressor(kernel=RBF(length_scale=1)),ei
5,40,#pragma clang unrolling full, ,2,64,64,balanced,sockets,-19.0830340385437,True,0,GaussianProcessRegressor(kernel=RBF(length_scale=1)),ei
7,200,#pragma clang unrolling full,#pragma omp parallel for,16,4,40,compact,sockets,-20.42265232404073,True,0,GaussianProcessRegressor(kernel=RBF(length_scale=1)),ei
5,100, ,#pragma omp parallel for,256,32,40,balanced,sockets,-19.361008167266846,True,0,GaussianProcessRegressor(kernel=RBF(length_scale=1)),ei
5,80,#pragma clang unrolling full,#pragma omp parallel for,16,96,128,compact,cores,-19.536874135335285,True,0,GaussianProcessRegressor(kernel=RBF(length_scale=1)),ei
7,64, ,#pragma omp parallel for,4,4,20,balanced,cores,-20.471691211064655,True,0,GaussianProcessRegressor(kernel=RBF(length_scale=1)),ei
5,100, , ,96,2,64,compact,threads,-19.16231409708659,True,0,GaussianProcessRegressor(kernel=RBF(length_scale=1)),ei
7,40, ,#pragma omp parallel for,128,4,80,balanced,cores,-20.530739386876423,True,0,GaussianProcessRegressor(kernel=RBF(length_scale=1)),ei
8,160, , ,32,2,40,balanced,threads,-19.299482663472492,True,0,GaussianProcessRegressor(kernel=RBF(length_scale=1)),ei
7,128,#pragma clang unrolling full, ,2,64,200,scatter,cores,-20.148128191630047,True,0,GaussianProcessRegressor(kernel=RBF(length_scale=1)),ei
4,80,#pragma clang unrolling full,#pragma omp parallel for,2,32,200,scatter,threads,-17.49259575208028,True,0,GaussianProcessRegressor(kernel=RBF(length_scale=1)),ei
5,200, , ,64,16,10,scatter,cores,-19.096238295237224,True,0,GaussianProcessRegressor(kernel=RBF(length_scale=1)),ei
8,128, , ,256,16,10,compact,threads,-19.301727453867596,True,0,GaussianProcessRegressor(kernel=RBF(length_scale=1)),ei
5,10,#pragma clang unrolling full, ,32,2,128,scatter,cores,-19.119028727213543,True,0,GaussianProcessRegressor(kernel=RBF(length_scale=1)),ei
8,40, , ,64,128,200,scatter,threads,-19.881852388381958,True,0,GaussianProcessRegressor(kernel=RBF(length_scale=1)),ei
8,40, , ,32,8,128,scatter,cores,-19.312970876693726,True,0,GaussianProcessRegressor(kernel=RBF(length_scale=1)),ei
6,40, ,#pragma omp parallel for,4,128,64,compact,sockets,-18.532903750737507,True,0,GaussianProcessRegressor(kernel=RBF(length_scale=1)),ei
7,80, , ,96,2,20,balanced,sockets,-20.348850170771282,True,0,GaussianProcessRegressor(kernel=RBF(length_scale=1)),ei
4,40,#pragma clang unrolling full,#pragma omp parallel for,32,64,80,scatter,threads,-17.81188718477885,True,0,GaussianProcessRegressor(kernel=RBF(length_scale=1)),ei
7,200, , ,96,256,200,scatter,sockets,-20.155330816904705,True,0,GaussianProcessRegressor(kernel=RBF(length_scale=1)),ei
6,80,#pragma clang unrolling full, ,8,2,20,scatter,threads,-18.477431694666546,True,0,GaussianProcessRegressor(kernel=RBF(length_scale=1)),ei
6,200, , ,2,256,80,scatter,cores,-18.332821766535442,True,0,GaussianProcessRegressor(kernel=RBF(length_scale=1)),ei
4,100,#pragma clang unrolling full, ,128,32,80,balanced,threads,-17.581096649169922,True,0,GaussianProcessRegressor(kernel=RBF(length_scale=1)),ei
8,160, , ,4,64,20,compact,sockets,-19.94985071818034,True,0,GaussianProcessRegressor(kernel=RBF(length_scale=1)),ei
8,200,#pragma clang unrolling full, ,64,96,160,scatter,cores,-19.265947500864666,True,0,GaussianProcessRegressor(kernel=RBF(length_scale=1)),ei
6,128, , ,32,256,200,scatter,sockets,-18.311092774073284,True,0,GaussianProcessRegressor(kernel=RBF(length_scale=1)),ei
8,80, , ,96,32,100,balanced,sockets,-19.37698268890381,True,0,GaussianProcessRegressor(kernel=RBF(length_scale=1)),ei
5,200, , ,8,256,100,compact,cores,-19.144607464472454,True,0,GaussianProcessRegressor(kernel=RBF(length_scale=1)),ei
7,64, ,#pragma omp parallel for,32,96,160,balanced,cores,-20.519956747690838,True,0,GaussianProcessRegressor(kernel=RBF(length_scale=1)),ei
